Appname;Variable;ICC(2,k) Interrater;ICC(2,k) 95 conf;ICC(3,k) Interrater;ICC(3,k) 95 conf;ICC(3,1) Interrater;ICC(3,1) 95 conf
Wasser tracker, water - Dropy;Interesse;-0.00017567668462951176;[nan -0.];-26.666666666652116;[-264.73   -1.88];-0.9302325581394995;[-0.99 -0.48]
Wasser tracker, water - Dropy;Individuelle Anpassbarkeit;-0.00011000180402952206;[-0. -0.];-7.142857142852986;[-77.21   0.15];-0.7812499999999005;[-0.97  0.08]
Wasser tracker, water - Dropy;Interaktivität;-4.391647087230483e-05;[-0.  0.];-0.8695652173894064;[-16.96   0.81];-0.3030303030298421;[-0.89  0.67]
Wasser tracker, water - Dropy;Zielgruppe;-0.0001760067586594685;[nan -0.];-39.99999999998544;[-392.79   -3.27];-0.9523809523809359;[-0.99 -0.62]
Wasser tracker, water - Dropy;SECTION A: Engagement;-0.00013190435773307555;[nan -0.];-13.888888888890747;[-142.     -0.55];-0.8741258741258888;[-0.99 -0.22]
Wasser tracker, water - Dropy;Leistung;-0.00011020789617534517;[-0.  0.];-5.0;[-56.63   0.38];-0.7142857142857143;[-0.97  0.23]
Wasser tracker, water - Dropy;Nutzerfreundlichkeit;-0.00011000180402952206;[-0. -0.];-7.142857142852986;[-77.21   0.15];-0.7812499999999005;[-0.97  0.08]
Wasser tracker, water - Dropy;Navigation;-0.00017534630896026015;[nan -0.];-10.000000000003636;[-104.65   -0.15];-0.8333333333333838;[-0.98 -0.07]
Wasser tracker, water - Dropy;Motorisches, gestisches Design;-0.00013200274565704564;[-0. -0.];-8.571428571424414;[-90.93   0.  ];-0.8108108108107364;[-0.98  0.  ]
Wasser tracker, water - Dropy;SECTION B: Funktionalität;-0.00013194109819523818;[nan -0.];-10.105263157894736;[-105.66   -0.16];-0.8347826086956521;[-0.98 -0.07]
Wasser tracker, water - Dropy;Layout;-0.00011020789617534517;[-0.  0.];-5.0;[-56.63   0.38];-0.7142857142857143;[-0.97  0.23]
Wasser tracker, water - Dropy;Grafik;-8.80002816008371e-05;[-0.  0.];-3.333333333330908;[-40.62   0.55];-0.6249999999998295;[-0.95  0.38]
Wasser tracker, water - Dropy;Visueller Anreiz;-0.00013175404155512882;[-0.  0.];-4.615384615381258;[-52.93   0.42];-0.6976744186044976;[-0.96  0.26]
Wasser tracker, water - Dropy;SECTION C: Ästhetik;-0.00011000115867886084;[-0.  0.];-4.838709677418907;[-55.08   0.39];-0.7075471698113016;[-0.96  0.24]
Wasser tracker, water - Dropy;Visuelle Information;-0.00010958327671537082;[-0.  0.];-1.1627906976750955;[-19.77   0.77];-0.3676470588236647;[-0.91  0.63]
Wasser tracker, water - Dropy;SECTION D: Information;5.425590066924425e-06;[-0.  0.];0.061255742726949974;[-8.02  0.9 ];0.03159557661984234;[-0.8   0.82]
Wasser tracker, water - Dropy;Bewusstsein;-0.0001950678185783537;[nan -0.];-12.857142857149093;[-132.09   -0.44];-0.865384615384672;[-0.99 -0.18]
Wasser tracker, water - Dropy;Wissen;-0.00012980213827389119;[nan -0.];-12.0;[-123.86   -0.35];-0.8571428571428571;[-0.98 -0.15]
Wasser tracker, water - Dropy;Einstellung;-0.00015143517276589851;[-0. -0.];-7.0;[-75.84   0.17];-0.7777777777777778;[-0.97  0.09]
Wasser tracker, water - Dropy;Absicht zur Veränderung;-0.000195432949126695;[nan -0.];-30.0000000000097;[-296.74   -2.23];-0.9375000000000188;[-0.99 -0.53]
Wasser tracker, water - Dropy;Hilfe suchen;-8.653176364714076e-05;[-0.  0.];-2.0;[-27.81   0.69];-0.5;[-0.93  0.52]
Wasser tracker, water - Dropy;Verhaltensänderung;-0.00019579774528024986;[nan -0.];-30.0000000000097;[-296.74   -2.23];-0.9375000000000188;[-0.99 -0.53]
Wasser tracker, water - Dropy;SECTION F: Wahrgenommene Wirkung der App;-0.00015894349775396704;[nan -0.];-14.117647058824478;[-144.2    -0.57];-0.8759124087591313;[-0.99 -0.22]
Wassertracker: Trinkerinnerung;Unterhaltung;-2.088755394219924e-05;[-0.  0.];-0.37037037037198717;[-12.16   0.86];-0.1562500000005755;[-0.86  0.75]
Wassertracker: Trinkerinnerung;Interesse;-0.00012533213014497514;[-0. -0.];-8.571428571434806;[-90.93   0.  ];-0.8108108108109224;[-0.98  0.  ]
Wassertracker: Trinkerinnerung;Individuelle Anpassbarkeit;-0.00010444213279199652;[-0.  0.];-4.166666666670305;[-48.62   0.46];-0.675675675675867;[-0.96  0.3 ]
Wassertracker: Trinkerinnerung;Interaktivität;-4.200533467744291e-05;[-0.  0.];-0.7407407407396627;[-15.72   0.82];-0.27027027026998324;[-0.89  0.69]
Wassertracker: Trinkerinnerung;Zielgruppe;-0.00010501818915029972;[-0. -0.];-7.142857142852986;[-77.21   0.15];-0.7812499999999005;[-0.97  0.08]
Wassertracker: Trinkerinnerung;SECTION A: Engagement;-7.955016475264228e-05;[-0.  0.];-3.4296028880893603;[-41.54   0.54];-0.6316489361703972;[-0.95  0.37]
Wassertracker: Trinkerinnerung;Leistung;-0.00010540428868979025;[-0. -0.];-7.14285714286338;[-77.21   0.15];-0.7812500000001492;[-0.97  0.08]
Wassertracker: Trinkerinnerung;Nutzerfreundlichkeit;-0.00012625412430139385;[nan -0.];-12.0;[-123.86   -0.35];-0.8571428571428571;[-0.98 -0.15]
Wassertracker: Trinkerinnerung;Navigation;-0.00010463315615458316;[-0.  0.];-3.846153846156085;[-45.55   0.5 ];-0.6578947368422363;[-0.96  0.33]
Wassertracker: Trinkerinnerung;Motorisches, gestisches Design;-8.401349256684512e-05;[-0.  0.];-3.333333333330908;[-40.62   0.55];-0.6249999999998295;[-0.95  0.38]
Wassertracker: Trinkerinnerung;SECTION B: Funktionalität;-0.00010506626923605339;[-0. -0.];-6.779661016953098;[-73.72   0.19];-0.7722007722008747;[-0.97  0.1 ]
Wassertracker: Trinkerinnerung;Layout;-8.401349256684512e-05;[-0.  0.];-3.333333333330908;[-40.62   0.55];-0.6249999999998295;[-0.95  0.38]
Wassertracker: Trinkerinnerung;Grafik;-8.416799932665601e-05;[-0.  0.];-4.0;[-47.02   0.48];-0.6666666666666666;[-0.96  0.32]
Wassertracker: Trinkerinnerung;Visueller Anreiz;-0.00010501818915029972;[-0. -0.];-7.142857142852986;[-77.21   0.15];-0.7812499999999005;[-0.97  0.08]
Wassertracker: Trinkerinnerung;SECTION C: Ästhetik;-9.107089565651085e-05;[-0.  0.];-4.999999999996603;[-56.63   0.38];-0.7142857142855756;[-0.97  0.23]
Wassertracker: Trinkerinnerung;Visuelle Information;-6.266423250945949e-05;[-0.  0.];-1.764705882355509;[-25.55   0.71];-0.4687500000003623;[-0.93  0.55]
Wassertracker: Trinkerinnerung;SECTION D: Information;3.631901585843885e-05;[-0.  0.];0.3971631205673759;[-4.79  0.94];0.24778761061946902;[-0.71  0.88]
Wassertracker: Trinkerinnerung;Bewusstsein;-0.00014595374517310114;[-0. -0.];-7.0;[-75.84   0.17];-0.7777777777777778;[-0.97  0.09]
Wassertracker: Trinkerinnerung;Wissen;-0.00010368238353363892;[-0.  0.];-3.846153846156085;[-45.55   0.5 ];-0.6578947368422363;[-0.96  0.33]
Wassertracker: Trinkerinnerung;Einstellung;-4.147174944433891e-05;[-0.  0.];-0.8695652173925699;[-16.96   0.81];-0.3030303030306104;[-0.89  0.67]
Wassertracker: Trinkerinnerung;Absicht zur Veränderung;-8.339970559903923e-05;[-0.  0.];-2.0;[-27.81   0.69];-0.5;[-0.93  0.52]
Wassertracker: Trinkerinnerung;Hilfe suchen;2.0810874930864414e-05;[-0.  0.];0.2702702702710569;[-6.01  0.92];0.15625000000052583;[-0.75  0.86]
Wassertracker: Trinkerinnerung;Verhaltensänderung;-8.339970559903923e-05;[-0.  0.];-2.0;[-27.81   0.69];-0.5;[-0.93  0.52]
Wassertracker: Trinkerinnerung;SECTION F: Wahrgenommene Wirkung der App;-7.281978432625204e-05;[-0.  0.];-2.142857142855924;[-29.19   0.67];-0.5172413793102029;[-0.94  0.51]
Water time - Wasser Trinken;Unterhaltung;-1.9964861843097936e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
Water time - Wasser Trinken;Interesse;8.74657268277195e-17;[-0.  0.];1.5590703331521841e-12;[-8.6  0.9];7.795351665766997e-13;[-0.81  0.81]
Water time - Wasser Trinken;Individuelle Anpassbarkeit;-2.0000400008058372e-05;[-0.  0.];-0.35714285714389665;[-12.03   0.86];-0.1515151515155257;[-0.86  0.75]
Water time - Wasser Trinken;Interaktivität;6.0430020022392045e-05;[-0.  0.];0.6382978723394968;[-2.47  0.96];0.46874999999899813;[-0.55  0.93]
Water time - Wasser Trinken;Zielgruppe;2.003590434066578e-05;[-0.  0.];0.30303030303162587;[-5.69  0.93];0.1785714285723473;[-0.74  0.86]
Water time - Wasser Trinken;SECTION A: Engagement;8.0144529439309e-06;[-0.  0.];0.14598540146112995;[-7.2   0.91];0.07874015748105735;[-0.78  0.84]
Water time - Wasser Trinken;Leistung;-2.018049434130129e-05;[-0.  0.];-0.3571428571412981;[-12.03   0.86];-0.1515151515145903;[-0.86  0.75]
Water time - Wasser Trinken;Nutzerfreundlichkeit;-4.0217010991309105e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
Water time - Wasser Trinken;Navigation;-2.003638607702857e-05;[-0.  0.];-0.43478260869375424;[-12.78   0.85];-0.17857142857078825;[-0.86  0.74]
Water time - Wasser Trinken;Motorisches, gestisches Design;-6.000312016216112e-05;[-0.  0.];-2.3076923076889497;[-30.77   0.66];-0.5357142857139238;[-0.94  0.49]
Water time - Wasser Trinken;SECTION B: Funktionalität;-3.5142582241858984e-05;[-0.  0.];-0.8945686900973343;[-17.2   0.8];-0.3090507726272867;[-0.9   0.67]
Water time - Wasser Trinken;Layout;-2.007234071588183e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
Water time - Wasser Trinken;Grafik;-2.014447618327375e-05;[-0.  0.];-0.4545454545474388;[-12.97   0.85];-0.18518518518584387;[-0.87  0.74]
Water time - Wasser Trinken;Visueller Anreiz;8.746432486938876e-17;[-0.  0.];1.1487886665331883e-12;[-8.6  0.9];5.743943332669241e-13;[-0.81  0.81]
Water time - Wasser Trinken;SECTION C: Ästhetik;-1.3389479885758166e-05;[-0.  0.];-0.26905829596622416;[-11.19   0.87];-0.11857707509962943;[-0.85  0.77]
Water time - Wasser Trinken;Visuelle Information;-1.9928337697639288e-05;[-0.  0.];-0.2;[-10.53   0.88];-0.09090909090909091;[-0.84  0.78]
Water time - Wasser Trinken;SECTION D: Information;4.957643136458702e-05;[-0.  0.];0.5018820577170209;[-3.78  0.95];0.3350083752099009;[-0.65  0.9 ]
Water time - Wasser Trinken;Bewusstsein;-5.779692526683354e-17;[-0.  0.];-7.659370214098186e-13;[-8.6  0.9];-3.8296851070476264e-13;[-0.81  0.81]
Water time - Wasser Trinken;Wissen;-3.950523641908735e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
Water time - Wasser Trinken;Einstellung;5.759198460863418e-17;[-0.  0.];9.095502129241595e-13;[-8.6  0.9];4.547751064622865e-13;[-0.81  0.81]
Water time - Wasser Trinken;Absicht zur Veränderung;-3.971658246756963e-05;[-0.  0.];-0.8695652173925699;[-16.96   0.81];-0.3030303030306104;[-0.89  0.67]
Water time - Wasser Trinken;Hilfe suchen;-5.7694501670188e-17;[-0.  0.];-8.819880852597911e-13;[-8.6  0.9];-4.409940426297011e-13;[-0.81  0.81]
Water time - Wasser Trinken;Verhaltensänderung;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
Water time - Wasser Trinken;SECTION F: Wahrgenommene Wirkung der App;-1.3222942333840884e-05;[-0.  0.];-0.2281368821288262;[-10.8    0.87];-0.10238907849811169;[-0.84  0.77]
Waterdrop Hydration App;Unterhaltung;-3.813722536430585e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
Waterdrop Hydration App;Interesse;5.559640357424244e-17;[-0.  0.];1.0779854375397446e-12;[-8.6  0.9];5.389927187701628e-13;[-0.81  0.81]
Waterdrop Hydration App;Individuelle Anpassbarkeit;-1.9101685914882227e-05;[-0.  0.];-0.37037037037198717;[-12.16   0.86];-0.1562500000005755;[-0.86  0.75]
Waterdrop Hydration App;Interaktivität;1.9168324726839206e-05;[-0.  0.];0.30303030303162587;[-5.69  0.93];0.1785714285723473;[-0.74  0.86]
Waterdrop Hydration App;Zielgruppe;3.853846717092263e-05;[-0.  0.];0.5405405405393606;[-3.41  0.95];0.3703703703692625;[-0.63  0.91]
Waterdrop Hydration App;SECTION A: Engagement;9.139063235711001e-17;[-0.  0.];1.873784574214294e-12;[-8.6  0.9];9.368922871080246e-13;[-0.81  0.81]
Waterdrop Hydration App;Leistung;-8.411914992130547e-17;[-0.  0.];-1.364186541508161e-12;[-8.6  0.9];-6.820932707536153e-13;[-0.81  0.81]
Waterdrop Hydration App;Nutzerfreundlichkeit;1.9235578125300556e-05;[-0.  0.];0.2857142857142857;[-5.86  0.93];0.16666666666666666;[-0.75  0.86]
Waterdrop Hydration App;Navigation;-1.9168765646421274e-05;[-0.  0.];-0.43478260869375424;[-12.78   0.85];-0.17857142857078825;[-0.86  0.74]
Waterdrop Hydration App;Motorisches, gestisches Design;1.9201818796332275e-05;[-0.  0.];0.2702702702710569;[-6.01  0.92];0.15625000000052583;[-0.75  0.86]
Waterdrop Hydration App;SECTION B: Funktionalität;4.804726313263647e-06;[-0.  0.];0.08196721311618538;[-7.82  0.9 ];0.04273504273582085;[-0.8   0.83]
Waterdrop Hydration App;Layout;1.9303305111985524e-05;[-0.  0.];0.30303030303162587;[-5.69  0.93];0.1785714285723473;[-0.74  0.86]
Waterdrop Hydration App;Grafik;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
Waterdrop Hydration App;Visueller Anreiz;-3.84724883235998e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
Waterdrop Hydration App;SECTION C: Ästhetik;-6.419498842477562e-06;[-0.  0.];-0.13452914798024496;[-9.9   0.88];-0.06302521008323565;[-0.83  0.79]
Waterdrop Hydration App;Visuelle Information;1.9134654389816715e-05;[-0.  0.];0.2631578947360762;[-6.08  0.92];0.1515151515146437;[-0.75  0.86]
Waterdrop Hydration App;SECTION D: Information;0.0001191658201921239;[-0.  0.];0.8810572687224669;[-0.14  0.99];0.7874015748031497;[-0.07  0.98]
Waterdrop Hydration App;Bewusstsein;-3.807029298919645e-05;[-0.  0.];-0.7407407407450523;[-15.72   0.82];-0.27027027027141826;[-0.89  0.69]
Waterdrop Hydration App;Wissen;-3.7806325754425235e-05;[-0.  0.];-1.0;[-18.21   0.79];-0.3333333333333333;[-0.9   0.66]
Waterdrop Hydration App;Einstellung;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
Waterdrop Hydration App;Absicht zur Veränderung;-3.8004172858235135e-05;[-0.  0.];-0.8695652173925699;[-16.96   0.81];-0.3030303030306104;[-0.89  0.67]
Waterdrop Hydration App;Hilfe suchen;1.9001580931478198e-05;[-0.  0.];0.3030303030294211;[-5.69  0.93];0.17857142857081604;[-0.74  0.86]
Waterdrop Hydration App;Verhaltensänderung;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
Waterdrop Hydration App;SECTION F: Wahrgenommene Wirkung der App;-1.582111424707936e-05;[-0.  0.];-0.31088082901072384;[-11.59   0.86];-0.13452914798025753;[-0.85  0.76]
WaterMinder®・Water Tracker;Unterhaltung;-7.280192779510098e-05;[-0.  0.];-3.0769230769253157;[-38.16   0.58];-0.6060606060607798;[-0.95  0.4 ]
WaterMinder®・Water Tracker;Interesse;-7.330088547474986e-05;[-0.  0.];-2.2222222222238392;[-29.95   0.66];-0.5263157894738656;[-0.94  0.5 ]
WaterMinder®・Water Tracker;Individuelle Anpassbarkeit;-0.00010957863362749109;[nan -0.];-12.0;[-123.86   -0.35];-0.8571428571428571;[-0.98 -0.15]
WaterMinder®・Water Tracker;Interaktivität;-7.317563982971375e-05;[-0.  0.];-2.352941176477436;[-31.2    0.65];-0.5405405405412633;[-0.94  0.48]
WaterMinder®・Water Tracker;Zielgruppe;-1.8419327031467578e-05;[-0.  0.];-0.4;[-12.45   0.85];-0.16666666666666666;[-0.86  0.75]
WaterMinder®・Water Tracker;SECTION A: Engagement;-6.954110047430282e-05;[-0.  0.];-3.1456953642517855;[-38.82   0.57];-0.6113256113266217;[-0.95  0.4 ]
WaterMinder®・Water Tracker;Leistung;-5.5354025898518395e-05;[-0.  0.];-1.764705882359789;[-25.55   0.71];-0.4687500000009663;[-0.93  0.55]
WaterMinder®・Water Tracker;Nutzerfreundlichkeit;-3.677579270215818e-05;[-0.  0.];-0.909090909089586;[-17.34   0.8 ];-0.3124999999996873;[-0.9   0.67]
WaterMinder®・Water Tracker;Navigation;-1.835630318717479e-05;[-0.  0.];-0.43478260869059077;[-12.78   0.85];-0.178571428569721;[-0.86  0.74]
WaterMinder®・Water Tracker;Motorisches, gestisches Design;2.1368831104936542e-16;[-0.  0.];3.5276831960634975e-12;[-8.6  0.9];1.76384159803486e-12;[-0.81  0.81]
WaterMinder®・Water Tracker;SECTION B: Funktionalität;-2.758178113023868e-05;[-0.  0.];-0.6722689075617208;[-15.06   0.83];-0.2515723270436598;[-0.88  0.7 ]
WaterMinder®・Water Tracker;Layout;-1.8324751241555233e-05;[-0.  0.];-0.35714285714389665;[-12.03   0.86];-0.1515151515155257;[-0.86  0.75]
WaterMinder®・Water Tracker;Grafik;-5.506931390956072e-05;[-0.  0.];-1.3043478260818953;[-21.13   0.76];-0.39473684210433607;[-0.91  0.61]
WaterMinder®・Water Tracker;Visueller Anreiz;-5.497586559479046e-05;[-0.  0.];-2.307692307683353;[-30.77   0.66];-0.5357142857133206;[-0.94  0.49]
WaterMinder®・Water Tracker;SECTION C: Ästhetik;-4.2782927574680935e-05;[-0.  0.];-1.2138728323718089;[-20.26   0.77];-0.3776978417269801;[-0.91  0.63]
WaterMinder®・Water Tracker;Visuelle Information;-1.829317371950787e-05;[-0.  0.];-0.27027027027341655;[-11.2    0.87];-0.11904761904883994;[-0.85  0.77]
WaterMinder®・Water Tracker;SECTION D: Information;3.178086097551607e-05;[-0.  0.];0.3872752420496024;[-4.88  0.94];0.2401372212712777;[-0.71  0.88]
WaterMinder®・Water Tracker;Bewusstsein;-0.000109201301679569;[-0.  0.];-2.1428571428581824;[-29.19   0.67];-0.517241379310466;[-0.94  0.51]
WaterMinder®・Water Tracker;Wissen;-0.00010864487250524211;[-0.  0.];-2.4;[-31.66   0.65];-0.5454545454545454;[-0.94  0.48]
WaterMinder®・Water Tracker;Einstellung;-7.230762556213918e-05;[-0.  0.];-3.3333333333309074;[-40.62   0.55];-0.6249999999998295;[-0.95  0.38]
WaterMinder®・Water Tracker;Absicht zur Veränderung;-0.00012740476493826167;[-0.  0.];-5.384615384617623;[-60.32   0.34];-0.7291666666667488;[-0.97  0.2 ]
WaterMinder®・Water Tracker;Hilfe suchen;-7.255367157849744e-05;[-0.  0.];-2.352941176468876;[-31.2    0.65];-0.5405405405403598;[-0.94  0.48]
WaterMinder®・Water Tracker;Verhaltensänderung;-9.100274100261197e-05;[-0.  0.];-3.846153846156085;[-45.55   0.5 ];-0.6578947368422363;[-0.96  0.33]
WaterMinder®・Water Tracker;SECTION F: Wahrgenommene Wirkung der App;-9.682159904297484e-05;[-0.  0.];-3.8631790744455747;[-45.71   0.49];-0.6588881262868266;[-0.96  0.33]
WeightWatchers;Unterhaltung;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Interesse;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Individuelle Anpassbarkeit;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Interaktivität;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Zielgruppe;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;SECTION A: Engagement;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Leistung;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Nutzerfreundlichkeit;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Navigation;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Motorisches, gestisches Design;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;SECTION B: Funktionalität;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Layout;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Grafik;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Visueller Anreiz;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;SECTION C: Ästhetik;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Qualität der Information;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Quantität der Information;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Visuelle Information;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Glaubwürdigkeit;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;SECTION D: Information;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Bewusstsein;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Wissen;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Einstellung;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Absicht zur Veränderung;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Hilfe suchen;0.0;[-0.  0.];0.0;[-8.6  0.9];0.0;[-0.81  0.81]
WeightWatchers;Verhaltensänderung;-3.5248377693365365e-05;[-0.  0.];-1.176470588233582;[-19.9    0.77];-0.37037037037003095;[-0.91  0.63]
WeightWatchers;SECTION F: Wahrgenommene Wirkung der App;-5.866430184239859e-06;[-0.  0.];-0.1425178147242225;[-9.97  0.88];-0.0665188470055111;[-0.83  0.79]
YAZIO: Kalorien Zähler & Diät;Unterhaltung;-1.6906799576604532e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
YAZIO: Kalorien Zähler & Diät;Interesse;-1.9746371003707176e-16;[-0.  0.];-3.6379232959404817e-12;[-8.6  0.9];-1.8189616479669321e-12;[-0.81  0.81]
YAZIO: Kalorien Zähler & Diät;Individuelle Anpassbarkeit;1.693422746054325e-05;[-0.  0.];0.2857142857142857;[-5.86  0.93];0.16666666666666666;[-0.75  0.86]
YAZIO: Kalorien Zähler & Diät;Interaktivität;1.6906342245279084e-05;[-0.  0.];0.2702702702710569;[-6.01  0.92];0.15625000000052583;[-0.75  0.86]
YAZIO: Kalorien Zähler & Diät;Zielgruppe;-1.9746371003707176e-16;[-0.  0.];-3.6379232959404817e-12;[-8.6  0.9];-1.8189616479669321e-12;[-0.81  0.81]
YAZIO: Kalorien Zähler & Diät;SECTION A: Engagement;3.3868748574029305e-06;[-0.  0.];0.06535947712399673;[-7.98  0.9 ];0.03378378378368425;[-0.8   0.82]
YAZIO: Kalorien Zähler & Diät;Leistung;3.38681108029113e-05;[-0.  0.];0.5;[-3.8   0.95];0.3333333333333333;[-0.66  0.9 ]
YAZIO: Kalorien Zähler & Diät;Nutzerfreundlichkeit;-1.6879004543631525e-05;[-0.  0.];-0.43478260869059077;[-12.78   0.85];-0.178571428569721;[-0.86  0.74]
YAZIO: Kalorien Zähler & Diät;Navigation;-1.6906799576604532e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
YAZIO: Kalorien Zähler & Diät;Motorisches, gestisches Design;-1.6906799576604532e-05;[-0.  0.];-0.45454545454413153;[-12.97   0.85];-0.185185185184746;[-0.87  0.74]
